# 334 existing distinct edges touching the gravedigger core node-set
arya-stark	AGENT_IN	arya-arrives-at-the-house-of-black-and-white	T1
arya-stark	AGENT_IN	arya-assassinates-the-insurance-broker	T1
arya-stark	AGENT_IN	arya-becomes-cat-of-the-canals	T1
arya-stark	AGENT_IN	arya-departs-for-braavos	T1
arya-stark	AGENT_IN	arya-frees-the-prisoners	T1
arya-stark	AGENT_IN	arya-gives-water-to-the-prisoners	T1
arya-stark	AGENT_IN	arya-hides-needle-beneath-the-temple-steps	T1
arya-stark	AGENT_IN	arya-trains-blind-and-regains-her-sight	T1
arya-stark	AGENT_IN	kill-list-recitation-before-sleep	T1
arya-stark	AGENT_IN	killing-of-dareon	T1
arya-stark	ALLIES_WITH	gendry	T1
arya-stark	ATTACKS	joffrey-baratheon	T1
arya-stark	BETROTHED_TO	elmar-frey	T1
arya-stark	BONDED_TO	nymeria	T1
arya-stark	BORN_AT	north	T2
arya-stark	BORN_AT	winterfell	T2
arya-stark	COMMANDS	gendry	T1
arya-stark	COMMANDS	hot-pie	T1
arya-stark	COMMANDS	jaqen-hghar	T1
arya-stark	COMMANDS_IN	chiswyck-dies-three-days-later	T1
arya-stark	COMMANDS_IN	guards-killed	T2
arya-stark	COMPANION_OF	denyo-terys	T1
arya-stark	COMPANION_OF	edric-dayne	T1
arya-stark	COMPANION_OF	gendry	T1
arya-stark	COMPANION_OF	hot-pie	T1
arya-stark	COMPANION_OF	jaqen-hghar	T1
arya-stark	COMPANION_OF	lommy-greenhands	T1
arya-stark	COMPANION_OF	mycah	T1
arya-stark	COMPANION_OF	sandor-clegane	T1
arya-stark	CONSPIRES_WITH	sansa-stark	T1
arya-stark	CONTRASTS	sansa-stark	T1
arya-stark	CULTURE_OF	northmen	T2
arya-stark	DECEIVES	hot-pie	T1
arya-stark	DECEIVES	kindly-man	T1
arya-stark	DISGUISED_AS	weese	T1
arya-stark	DISGUISED_AS	yoren	T1
arya-stark	DISTRUSTS	anguy	T1
arya-stark	DISTRUSTS	hot-pie	T1
arya-stark	DISTRUSTS	sansa-stark	T1
arya-stark	DISTRUSTS	tom-of-sevenstreams	T1
arya-stark	FEARS	ghost-of-high-heart	T1
arya-stark	FEARS	gregor-clegane	T1
arya-stark	FEARS	jaqen-hghar	T1
arya-stark	FEARS	mordane	T1
arya-stark	FEARS	roose-bolton	T1
arya-stark	FEARS	sansa-stark	T1
arya-stark	FEARS	shagwell	T1
arya-stark	FEARS	tywin-lannister	T1
arya-stark	FEARS	weese	T1
arya-stark	GUEST_OF	bent-backed-man	T1
arya-stark	GUEST_OF	cersei-lannister	T1
arya-stark	GUEST_OF	gold	T1
arya-stark	GUEST_OF	kindly-man	T1
arya-stark	GUEST_OF	lady-of-the-leaves	T1
arya-stark	GUEST_OF	lady-smallwood	T1
arya-stark	GUEST_OF	pynto	T1
arya-stark	GUEST_OF	sharna	T1
arya-stark	GUEST_OF	ternesio-terys	T1
arya-stark	GUEST_OF	tom-of-sevenstreams	T1
arya-stark	HATES	amory-lorch	T1
arya-stark	HATES	cersei-lannister	T1
arya-stark	HATES	chiswyck	T1
arya-stark	HATES	dunsen	T1
arya-stark	HATES	elmar-frey	T1
arya-stark	HATES	gregor-clegane	T1
arya-stark	HATES	ilyn-payne	T1
arya-stark	HATES	joffrey-baratheon	T1
arya-stark	HATES	meryn-trant	T1
arya-stark	HATES	polliver	T1
arya-stark	HATES	rafford	T1
arya-stark	HATES	rorge	T1
arya-stark	HATES	sandor-clegane	T1
arya-stark	HATES	tickler	T1
arya-stark	HOLDS_TITLE	princess	T2
arya-stark	INFORMS	kindly-man	T1
arya-stark	KILLS	chiswyck	T1
arya-stark	KILLS	dareon	T1
arya-stark	KILLS	handsome-man	T1
arya-stark	KILLS	polliver	T1
arya-stark	KILLS	postern-guard-of-harrenhal	T1
